age,housing,loan,day,duration,pdays,previous,y,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,default_no,default_yes,contact_cellular,contact_telephone,contact_unknown,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,contacted_before
-0.18184049161309532,True,True,0.5023286842764999,-1.5770185448968137,-1.5911352004980115,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
0.1006926684806593,False,False,1.5833130207756803,0.03393644074883089,0.09709800179268345,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
0.19487038851191085,True,False,0.1420005721101064,0.8241893819502787,0.8014891400770392,7,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True
-0.5585513717381015,True,False,0.021891201387975245,1.0122986840104393,0.9596094081362113,1,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True
-0.08766277158184378,True,False,0.622438054998631,1.4407655869368723,1.3074865847314925,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
-0.3701959316755984,False,False,0.26210994283223754,0.0808571799676748,0.1408714553103943,2,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True
0.19487038851191085,True,False,0.1420005721101064,0.8611611088366085,0.8328380358350316,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
1.7017139090119355,True,False,0.5023286842764999,0.23572068126845516,0.28351407528501915,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
-0.5585513717381015,True,False,-1.659639988721861,0.628128059186835,0.6329601324406132,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
1.795891629043187,False,False,0.1420005721101064,-0.8118917542463855,-0.7405940244497965,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
0.38322582857441395,True,False,0.5023286842764999,1.9001329914144345,1.6629275073952712,1,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
-0.08766277158184378,True,False,-0.4585462815005494,1.5028662458067688,1.3565603493449414,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
0.38322582857441395,False,False,-0.5786556522226806,1.0049766787838983,0.9535182747557633,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
-1.5945062920818684,True,True,-1.0590931351112052,0.5033769858309851,0.5236681628643838,2,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,True
0.2890481085431624,False,False,-0.21832754005628707,0.692061553776816,0.6883438313803678,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
0.1006926684806593,True,False,-0.21832754005628707,-0.16266119876327806,-0.08921811654477292,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
0.7599367086994201,False,False,-0.5786556522226806,0.4678041927163298,0.49220166722534575,0,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
1.0424698687931748,True,False,-0.4585462815005494,-0.1342968905723942,-0.0620421623802652,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
0.2890481085431624,True,False,1.7034223914978113,0.039913717520181455,0.1026889387020721,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
1.2308253088556778,False,False,0.8626567964428933,0.19515995757589577,0.2464224525802547,0,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,False
-0.652729091769353,True,False,-0.21832754005628707,0.3079118085588519,0.34906861426616376,2,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
-0.18184049161309532,True,False,-1.2993118765554674,0.518820278490059,0.5372867123233974,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
-0.08766277158184378,False,False,1.463203650053549,-2.2041595910927407,-2.3706126928969655,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
1.607536188980684,False,False,0.1420005721101064,-0.6316651991873123,-0.5538739298078417,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
-0.27601821164434687,True,False,1.7034223914978113,0.9419582103968748,0.9008826113064148,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
0.9482921487619231,True,False,-1.0590931351112052,-0.1342968905723942,-0.0620421623802652,2,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,True
0.38322582857441395,False,False,-1.1792025058333362,-0.4675988049417822,-0.3879476198475325,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
1.9842470691056902,True,True,-0.8188743936669428,0.43517397393329843,0.46321843904475596,1,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,True
-0.18184049161309532,True,False,-1.2993118765554674,1.080641182318322,1.016219601381791,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
0.9482921487619231,False,False,-1.659639988721861,1.0645346066722168,1.002917474097921,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
-0.7469068118006046,True,False,0.8626567964428933,0.47581067178392084,0.4992957548278114,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
-0.9352622518631076,True,False,0.26210994283223754,0.5490625988395613,0.5638823794765544,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,True
1.7017139090119355,True,False,-1.2993118765554674,1.933938974652227,1.6884148091134834,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
-0.7469068118006046,True,False,0.5023286842764999,-1.990753906087588,-2.095933918347574,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
0.38322582857441395,True,False,-0.4585462815005494,1.0481852963316822,0.9893900664722884,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
0.4774035486056655,False,False,-1.0590931351112052,-1.550875762073034,-1.5603799636512272,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
1.1366475888244263,False,False,1.7034223914978113,0.34902770571855907,0.3861435151096325,0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
0.6657589886681685,False,True,1.7034223914978113,-0.5989529825213503,-0.5204887973534316,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
0.1006926684806593,False,False,0.622438054998631,0.7647294065688767,0.7507883339847317,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
1.1366475888244263,False,False,0.7425474257207622,-0.8792968453655398,-0.8116721126277657,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
0.38322582857441395,False,False,0.021891201387975245,-0.21415636292395218,-0.1388156236060434,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
-0.27601821164434687,True,False,-1.659639988721861,0.27000846032750364,0.31472308780081026,1,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,True
1.8900693490744387,True,False,0.7425474257207622,0.21562986655254068,0.26516513079585524,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
1.7017139090119355,True,False,0.021891201387975245,0.17955000495956888,0.23209727524684323,0,no,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
1.5133584689494324,True,False,-1.659639988721861,0.40579457341260067,0.43702398224822064,3,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
-1.0294399718943592,True,True,-0.3384369107784182,0.06349884181643196,0.12470799949230132,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
-0.8410845318318562,True,False,-0.0982181693341559,0.8722881088358891,0.842246522370826,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
0.2890481085431624,False,False,-0.9389837643890739,1.6596589907424841,1.4790156967742318,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
-0.9352622518631076,True,False,-0.3384369107784182,0.17955000495956888,0.23209727524684323,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
-0.5585513717381015,True,False,0.1420005721101064,0.5638733816299835,0.5768720360349674,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
-0.18184049161309532,True,True,0.3822193135543687,0.5378202910876491,0.5540069816241949,2,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,True
-0.3701959316755984,False,True,1.1028755378871555,1.8893488768733924,1.6547783161402523,0,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
-1.3119731319881138,False,False,0.622438054998631,1.6808796769045298,1.4954325349644724,4,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,True
0.006514948449407755,True,True,-1.4194212472775987,-0.7240506053098255,-0.6489918562525466,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
-1.4061508520193653,True,True,0.26210994283223754,-0.21415636292395218,-0.1388156236060434,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
-0.27601821164434687,True,False,0.3822193135543687,-0.20664856140575666,-0.13156349790890468,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
-0.18184049161309532,False,False,0.26210994283223754,2.069663900912932,1.7898561219078388,0,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
-0.9352622518631076,True,True,0.622438054998631,1.930814038292039,1.6860625551478436,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
3.114379709480709,False,False,0.5023286842764999,0.4637786853532364,0.48863228969672917,3,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
-1.5945062920818684,False,False,-1.0590931351112052,-1.0442151226462892,-0.9885490042968328,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
0.9482921487619231,False,True,1.7034223914978113,-0.42103058335060745,-0.3415298876734878,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
0.19487038851191085,False,False,-0.4585462815005494,1.3412921092599244,1.2281864589260254,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
-0.08766277158184378,True,False,-1.1792025058333362,0.26032202999883824,0.30591992103290105,4,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,True
-1.2177954119568624,True,False,-1.659639988721861,0.3079118085588519,0.34906861426616376,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
-0.8410845318318562,True,False,1.2229849086092868,-0.4394187013509857,-0.35982337197807124,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
-0.27601821164434687,True,False,-1.1792025058333362,0.9676065205641419,0.9223509262281274,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
1.419180748918181,False,False,0.021891201387975245,0.2257217810906019,0.2743878371341663,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
-1.500328572050617,True,False,1.7034223914978113,0.12031145482428791,0.17747740642741175,1,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
-1.500328572050617,False,False,-0.8188743936669428,-0.6206511656055448,-0.5426162888139403,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
-1.4061508520193653,False,False,1.5833130207756803,0.3079118085588519,0.34906861426616376,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
-0.3701959316755984,False,False,-0.5786556522226806,-0.3763793021981221,-0.2972980949878667,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
-0.9352622518631076,True,False,1.7034223914978113,-1.0123047930665854,-0.9539890749970693,51,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,True
1.3250030288869294,True,True,1.343094279331418,-0.5989529825213503,-0.5204887973534316,6,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,True
-0.652729091769353,True,False,-1.0590931351112052,0.18998155638527353,0.2416733711389581,1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,True
-0.3701959316755984,True,False,0.622438054998631,-0.05991510023478429,0.008746985109521469,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
0.571581268636917,False,False,-0.0982181693341559,-1.258325042008924,-1.224763251870055,0,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
0.4774035486056655,True,False,-0.4585462815005494,-1.3191749893800935,-1.2933125624655233,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
0.9482921487619231,True,True,0.1420005721101064,1.7284187218748293,1.532076582844552,0,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
1.1366475888244263,True,False,1.8235317622199425,-3.0043607616578543,-3.5036387115267646,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
0.2890481085431624,True,False,0.5023286842764999,1.4225875487167063,1.293059190214106,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
0.7599367086994201,True,False,-1.1792025058333362,-1.060529309620099,-1.0062811456866814,1,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,True
1.3250030288869294,False,False,1.7034223914978113,-0.4868005980643862,-0.4071735475645176,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
-1.1236176919256107,False,False,-1.0590931351112052,0.3799630437797688,0.41391495147436314,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False
0.2890481085431624,False,True,-0.4585462815005494,0.19515995757589577,0.2464224525802547,3,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,True
0.006514948449407755,True,False,-0.3384369107784182,0.4393068284156813,0.4668957397766763,1,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,True
0.571581268636917,False,True,1.5833130207756803,0.3579567519227468,0.39417018709648416,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,True
-0.46437365170684997,False,False,1.463203650053549,1.8507372218568914,1.6255260457233365,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
0.006514948449407755,True,False,0.26210994283223754,0.3354948110340164,0.37396142979169195,4,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,True
0.19487038851191085,True,True,-0.9389837643890739,0.6855064100288315,0.6826845776584003,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
